credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,not.fully.paid
1,0.1663,354.7,11.35040654,15.61,662,5528.958333,66526,93.6,3,0,0,False,False,False,False,False,True,0
1,0.1218,333.0,11.0744205,18.7,707,3637.0,33878,79.0,3,0,0,False,True,False,False,False,False,0
1,0.1114,524.86,11.2515607,5.84,757,13379.95833,20015,34.9,0,0,0,False,True,False,False,False,False,0
1,0.1505,520.37,10.91508846,16.95,677,8670.0,16918,90.5,0,0,0,True,False,False,False,False,False,0
1,0.1316,202.63,11.39643659,7.4,687,3300.0,281,7.4,3,0,2,False,False,False,False,True,False,0
1,0.1442,302.57,10.74281084,5.94,707,4379.958333,8134,80.2,0,0,0,False,True,False,False,False,False,0
1,0.0933,798.84,11.51292546,1.57,762,6359.041667,17,0.1,5,0,0,False,False,False,False,False,True,1
1,0.1158,290.52,11.53566495,10.71,707,4680.0,52141,73.3,1,0,0,False,False,True,False,False,False,0
1,0.1704,642.14,11.678406,17.74,672,5160.0,18938,53.8,1,1,0,False,True,False,False,False,False,0
1,0.1311,438.69,11.06663836,18.68,707,1800.0,15362,49.9,3,0,0,False,True,False,False,False,False,0
1,0.1565,131.2,9.952277717,18.91,697,1170.0,13881,90.7,0,0,0,True,False,False,False,False,False,0
0,0.1284,141.2,10.73639668,18.37,702,1889.958333,2215,41.8,5,0,0,True,False,False,False,False,False,0
1,0.1148,422.0,10.9331784,13.33,722,6240.0,3230,26.4,0,0,0,False,True,False,False,False,False,0
1,0.1253,33.47,10.19054443,21.12,682,5969.958333,17080,44.1,0,2,0,True,False,False,False,False,False,0
0,0.1628,670.59,11.51292546,9.79,662,449.0,1603,64.1,1,0,0,False,False,False,False,False,False,1
1,0.1565,122.46,11.08214255,2.51,732,4080.0,1450,9.2,0,0,0,False,False,False,False,False,True,0
1,0.1426,68.62,10.31304428,15.38,662,2819.958333,3759,80.0,0,1,0,False,False,False,False,False,False,0
1,0.0859,173.86,10.65282601,12.11,782,2280.0,39,0.3,0,0,0,False,False,False,False,False,False,0
1,0.1392,546.2,11.39751461,16.51,692,5790.0,10852,60.9,0,5,0,True,False,False,False,False,False,0
1,0.1322,202.81,10.99142642,14.47,682,4289.958333,6891,59.8,0,0,0,True,False,False,False,False,False,0
1,0.1348,237.47,10.81977828,11.09,677,3090.041667,6923,65.9,0,0,0,False,True,False,False,False,False,0
1,0.1632,882.84,12.56024446,14.67,687,7320.0,95324,96.4,0,0,0,True,False,False,False,False,False,0
1,0.1505,143.97,9.392661929,5.8,682,1260.0,1950,67.2,0,0,0,False,True,False,False,False,False,0
1,0.1474,172.69,10.08580911,15.05,672,1380.0,9802,63.6,2,1,0,False,True,False,False,False,False,0
1,0.097,57.83,10.83958091,13.44,752,5400.0,835,2.4,5,0,0,False,False,False,False,False,False,0
0,0.1387,153.52,9.893437217,6.06,652,900.0416667,3714,86.4,1,0,0,False,True,False,False,False,False,0
1,0.1347,237.46,10.52191119,14.71,707,3810.0,3915,93.2,0,0,0,False,True,False,False,False,False,0
1,0.1126,476.52,11.28983191,10.18,732,4799.958333,25807,48.1,0,0,0,False,True,False,False,False,False,0
1,0.133,318.09,10.81977828,17.04,662,6179.0,5181,97.8,3,0,1,True,False,False,False,False,False,0
1,0.1114,328.06,10.6214249,21.92,722,2640.0,9042,16.2,2,0,0,False,False,False,True,False,False,0
1,0.1311,506.18,11.35040654,8.24,697,3205.041667,10670,82.7,0,0,0,False,True,False,False,False,False,0
0,0.1222,249.9,11.09741002,12.11,677,5070.0,5319,106.4,0,0,0,True,False,False,False,False,False,0
1,0.1028,97.2,10.54534144,19.93,687,2580.0,772,96.5,0,0,0,False,False,False,False,False,False,0
1,0.1632,141.26,11.48246626,20.89,667,5669.958333,34008,98.3,0,0,0,False,True,False,False,False,False,0
1,0.0894,285.95,11.1123882,17.7,737,6970.041667,17870,42.8,1,0,0,True,False,False,False,False,False,0
1,0.1379,340.76,10.37349118,20.29,692,6570.0,16354,63.6,0,0,0,False,True,False,False,False,False,0
1,0.1505,156.12,11.31447453,11.56,667,3630.0,0,0.0,1,2,1,False,False,False,False,True,False,0
0,0.145,289.14,10.81977828,16.68,657,3360.0,11783,94.3,0,0,0,False,True,False,False,False,False,0
1,0.1565,262.4,10.40426284,11.93,672,1470.0,1140,54.3,0,0,0,False,False,False,False,False,False,0
1,0.1392,564.12,11.15625052,14.09,692,5340.041667,17357,83.9,1,0,0,False,True,False,False,False,False,0
1,0.1095,196.29,10.04324949,8.82,742,7320.0,591,29.5,0,0,0,False,True,False,False,False,False,0
0,0.1014,355.67,10.6454249,12.94,712,1470.0,45442,25.8,0,0,0,False,True,False,False,False,False,1
1,0.0963,320.95,11.00209984,9.44,747,5219.958333,23186,61.5,1,0,0,False,True,False,False,False,False,1
1,0.1496,692.9,11.5228758,14.48,767,5400.0,21076,48.1,1,0,0,False,False,False,False,False,True,0
0,0.164,197.99,11.05089001,26.46,662,2309.958333,14343,42.1,2,0,0,False,True,False,False,False,False,0
1,0.1217,376.24,10.42228135,23.96,712,3030.041667,12102,49.0,1,0,0,False,True,False,False,False,False,0
1,0.1537,519.21,10.59653473,16.89,662,3809.958333,15586,83.3,0,0,0,False,True,False,False,False,False,0
1,0.1367,204.11,10.70957048,22.78,692,8490.041667,19270,97.3,1,0,1,True,False,False,False,False,False,0
0,0.1982,926.83,11.60823564,16.2,737,12209.95833,144217,12.0,0,1,0,False,False,False,False,False,True,1
1,0.1253,187.42,10.81977828,14.42,682,5640.041667,10460,42.9,0,0,0,True,False,False,False,False,False,0
1,0.0859,110.64,10.61643736,8.56,787,14580.0,194,2.9,0,0,0,False,False,False,True,False,False,1
0,0.1683,302.33,11.00209984,14.68,682,11520.0,0,0.0,9,1,0,False,True,False,False,False,False,0
1,0.1253,184.07,10.23981692,22.72,702,2939.958333,3972,37.8,1,0,0,False,False,False,False,False,False,0
1,0.1154,211.17,11.46163217,1.83,667,3421.041667,11200,23.2,1,0,0,False,False,True,False,False,False,0
0,0.1322,169.01,10.26813067,5.46,697,2940.0,1113,30.1,4,0,0,False,True,False,False,False,False,0
1,0.1474,386.82,11.06350847,16.21,687,4320.0,10673,93.6,0,0,0,False,False,False,False,False,False,0
1,0.0863,132.84,11.00209984,19.48,762,2580.0,0,0.0,2,0,0,True,False,False,False,False,False,0
1,0.08,141.02,9.903687533,13.74,777,10411.04167,3223,4.0,0,0,0,False,True,False,False,False,False,0
1,0.1083,483.35,10.81977828,5.52,722,2581.041667,3943,12.2,2,0,0,False,False,False,False,True,False,0
