credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,not.fully.paid
1,0.1496,173.23,9.574983486,11.0,697,1230.041667,2367,56.4,0,0,0,False,False,False,False,False,False,1
1,0.1284,262.22,11.1844214,16.77,697,5850.0,13835,87.9,0,0,0,False,True,False,False,False,False,0
1,0.1347,135.7,10.59653473,8.55,672,4620.041667,3469,56.9,1,0,1,False,True,False,False,False,False,1
0,0.1375,851.41,12.67607627,22.68,732,8490.041667,407794,20.8,0,0,0,False,False,False,False,False,True,1
1,0.1635,883.23,11.28983191,9.81,712,4349.958333,24425,72.6,0,0,0,False,False,False,False,False,True,0
0,0.1134,119.27,10.77895629,13.0,687,5519.958333,82141,91.8,3,0,0,False,True,False,False,False,False,1
1,0.0894,158.86,10.96127785,14.33,727,7020.041667,2530,5.2,0,1,0,False,True,False,False,False,False,1
1,0.0932,159.74,11.69194156,8.45,762,5609.958333,20334,25.5,4,0,0,False,False,False,True,False,False,0
0,0.0894,127.09,11.28978191,15.31,727,5250.0,101713,61.8,0,0,0,True,False,False,False,False,False,0
0,0.1695,249.39,10.59653473,11.22,682,1080.0,6246,29.4,6,0,0,False,False,False,False,False,False,0
1,0.0774,46.83,9.903487553,3.42,807,4979.958333,1721,8.6,0,0,0,False,False,True,False,False,False,0
0,0.1646,106.16,11.00209984,28.16,672,6480.041667,7846,25.8,4,1,0,False,False,False,False,False,False,0
1,0.0932,143.77,11.52682837,6.86,737,6031.958333,2061,5.0,0,1,0,False,False,False,False,True,False,0
0,0.1312,168.76,9.61580548,8.72,647,1530.041667,5183,46.3,1,1,0,False,True,False,False,False,False,1
1,0.1218,532.8,10.69194491,17.4,717,6390.0,17070,24.7,0,0,0,False,True,False,False,False,False,0
1,0.0859,316.11,11.60823564,2.02,787,6720.041667,4,0.0,0,0,0,False,False,False,False,False,False,0
0,0.1324,676.2,11.51292546,22.25,697,6456.041667,115602,29.7,5,0,0,False,True,False,False,False,False,0
0,0.1064,50.49,10.30895266,15.6,697,6389.958333,1085,11.4,11,1,0,False,False,False,False,False,False,0
1,0.1442,206.3,9.980448594,18.39,677,1890.0,11297,85.6,1,0,0,False,True,False,False,False,False,0
0,0.1545,111.64,10.81977828,22.92,642,2550.0,8132,71.3,3,1,0,True,False,False,False,False,False,0
1,0.1141,329.34,11.27090486,14.03,692,4470.041667,8473,27.6,3,1,1,False,True,False,False,False,False,0
1,0.1322,255.2,10.49949037,13.49,682,2729.958333,13847,74.4,0,0,0,False,True,False,False,False,False,1
1,0.1505,143.97,9.392661929,5.8,682,1260.0,1950,67.2,0,0,0,False,True,False,False,False,False,0
1,0.1273,268.53,10.46310334,5.11,717,3030.041667,3878,38.8,0,0,0,False,False,False,False,False,False,1
1,0.16,703.15,10.56874953,8.14,757,1439.958333,2120,13.5,3,0,0,False,False,False,False,False,True,0
0,0.1241,250.58,11.51292546,15.88,692,4649.958333,24868,60.7,5,0,0,False,False,False,False,False,False,1
1,0.08,188.02,10.05182135,8.95,757,4109.958333,1112,25.3,0,0,0,False,False,False,False,False,False,0
1,0.1284,134.48,9.798127037,9.73,712,1650.041667,13,1.3,1,0,0,False,False,False,False,False,False,0
1,0.1273,268.53,10.26813067,15.5,687,1980.041667,9070,58.5,2,0,0,False,True,False,False,False,False,0
1,0.1316,337.71,10.73630972,21.34,687,3690.0,18049,66.8,2,0,0,False,True,False,False,False,False,0
1,0.0976,771.72,11.91839057,0.22,782,4319.041667,4643,5.8,3,0,0,False,True,False,False,False,False,0
1,0.1273,251.75,10.71441777,17.28,692,2400.041667,6292,71.5,0,0,0,False,True,False,False,False,False,0
1,0.0894,222.41,11.1124479,3.89,752,3300.0,5767,46.1,0,0,0,False,True,False,False,False,False,0
1,0.1367,236.43,11.75038998,11.16,662,6839.958333,31081,28.3,1,1,0,False,True,False,False,False,False,0
1,0.1126,591.54,11.69524702,5.99,767,6689.958333,15371,41.7,4,0,0,False,True,False,False,False,False,1
0,0.1461,103.43,10.49127422,22.13,667,2940.0,37617,89.4,0,0,0,False,False,False,False,False,False,0
1,0.1236,300.48,11.35040654,21.8,677,5069.0,13686,48.7,1,0,0,False,True,False,False,False,False,0
1,0.0774,156.1,11.15625052,2.11,767,4140.041667,2663,22.2,0,0,0,False,False,False,False,False,False,0
0,0.2086,827.33,12.30138283,10.81,667,4860.0,109901,66.5,4,0,0,False,False,False,False,False,True,1
0,0.1568,315.02,10.20359214,8.53,682,1567.0,8052,57.1,5,0,0,False,False,False,False,False,False,0
1,0.16,527.36,11.47210347,11.13,662,4080.0,14337,56.4,2,2,0,False,True,False,False,False,False,0
1,0.0775,62.45,10.08580911,2.4,742,2290.041667,949,55.8,1,0,0,False,False,False,False,False,False,1
1,0.1299,370.59,10.86856845,17.94,667,3269.0,17771,52.1,2,0,0,False,True,False,False,False,False,1
1,0.1347,576.69,10.67533038,13.03,697,4595.958333,17088,73.7,2,0,0,False,True,False,False,False,False,0
1,0.1442,515.74,11.52184556,11.22,682,3450.041667,24432,68.6,0,0,0,True,False,False,False,False,False,0
1,0.0932,159.74,11.05089001,13.79,737,3630.0,5163,28.1,1,0,0,True,False,False,False,False,False,0
1,0.1347,339.23,10.81977828,20.83,692,1470.0,10634,57.5,2,0,0,False,False,False,False,False,False,0
1,0.1071,224.14,10.57131693,9.66,717,4739.958333,19383,90.2,1,0,0,True,False,False,False,False,False,0
1,0.1287,50.45,9.798127037,19.8,687,2340.041667,6454,86.1,0,0,0,False,True,False,False,False,False,0
1,0.1292,252.42,10.98529272,18.81,672,3889.0,12195,58.9,3,0,1,False,True,False,False,False,False,1
1,0.1114,459.25,10.6666271,14.21,747,3720.0,14447,68.8,0,0,0,True,False,False,False,False,False,0
1,0.1387,341.15,10.96819829,24.72,702,6839.041667,24299,58.6,0,0,0,False,True,False,False,False,False,1
0,0.1071,202.13,11.1526727,10.63,697,3900.0,5031,59.2,4,0,0,False,False,False,True,False,False,1
1,0.1287,504.5,10.91508846,16.93,712,5160.0,18620,87.0,0,0,0,False,True,False,False,False,False,0
1,0.1287,121.08,11.23843599,1.58,692,3391.0,12135,85.5,3,0,0,False,True,False,False,False,False,0
1,0.1347,379.94,11.71095632,14.28,722,5601.958333,0,0.0,1,1,0,False,False,True,False,False,False,1
1,0.1159,158.5,10.81977828,20.45,707,5820.0,11781,58.9,2,0,0,False,True,False,False,False,False,0
1,0.1385,518.38,11.73606902,0.0,692,2250.0,0,0.0,0,0,0,False,False,False,False,True,False,1
1,0.074,77.65,10.37349118,11.48,762,2910.0,1641,14.9,0,0,0,False,False,False,False,False,False,0
1,0.1442,515.74,10.95954023,21.54,682,2280.0,4649,43.4,0,0,0,False,False,False,False,False,False,0
1,0.1114,246.03,10.30895266,17.52,722,2819.958333,2639,21.3,2,0,0,False,True,False,False,False,False,0
1,0.1148,454.97,10.67359577,23.61,752,8679.958333,6698,67.0,0,0,0,False,True,False,False,False,False,0
1,0.1635,537.01,10.6454249,18.57,707,7710.0,21389,69.9,1,0,0,False,False,False,False,False,True,0
1,0.1322,169.01,10.58405595,1.12,682,3990.0,1536,15.8,1,0,0,False,False,False,False,False,False,0
1,0.1284,268.95,10.71441777,8.32,712,2100.0,9572,76.6,0,0,0,False,True,False,False,False,False,0
0,0.1482,259.33,11.17043516,24.73,672,5880.0,34872,75.7,4,0,0,False,False,False,False,False,False,0
0,0.1324,404.03,12.20607265,21.31,697,5879.958333,152416,80.1,0,0,0,True,False,False,False,False,False,0
0,0.1418,164.48,10.46321762,2.37,647,3630.0,2161,61.7,2,0,0,False,False,False,False,False,False,0
0,0.0963,224.66,10.1266311,21.36,732,7409.958333,11786,60.4,4,0,0,False,False,True,False,False,False,0
1,0.1253,267.74,11.28426673,7.81,692,3780.041667,10750,47.1,0,0,0,True,False,False,False,False,False,0
1,0.0676,49.24,11.33260191,3.65,782,3333.0,6955,14.6,4,0,0,False,False,False,False,False,False,0
0,0.1576,192.72,10.69194491,29.95,692,2790.0,26313,58.5,9,0,2,True,False,False,False,False,False,0
1,0.0832,188.91,11.5228758,11.75,737,6870.0,1532,4.7,0,0,0,False,False,True,False,False,False,0
0,0.1362,84.99,10.08580911,10.65,647,11190.04167,3257,59.2,0,0,0,False,True,False,False,False,False,0
1,0.0932,70.29,9.741203889,24.63,732,3810.0,5101,30.4,1,0,0,False,True,False,False,False,False,1
1,0.0963,150.85,11.36210258,18.54,732,3990.0,23096,55.3,1,0,0,False,True,False,False,False,False,0
1,0.074,37.28,11.00209984,6.8,762,7982.958333,37459,6.5,2,0,0,False,False,False,False,True,False,0
1,0.1253,217.54,10.08580911,14.2,702,1800.0,1799,37.5,2,1,0,False,False,False,False,False,False,0
1,0.1186,530.36,11.36674295,15.1,682,3900.0,348,4.8,0,0,0,False,False,False,False,True,False,1
1,0.1843,188.22,10.1266311,20.64,662,3780.0,16177,67.6,2,0,0,False,False,False,False,False,True,0
1,0.0774,156.1,11.26830288,9.27,747,3119.958333,13899,36.0,1,0,0,False,True,False,False,False,False,0
1,0.1287,151.35,10.46310334,19.78,682,2490.0,4726,73.8,1,0,0,True,False,False,False,False,False,0
1,0.0788,450.44,11.47435094,1.91,777,5820.0,3351,0.4,2,0,0,False,False,False,True,False,False,0
1,0.0768,171.55,11.15625052,10.32,782,5549.958333,7537,17.9,0,0,0,True,False,False,False,False,False,0
1,0.0751,93.33,10.08580911,5.55,727,2040.041667,4296,20.4,0,0,0,False,False,False,False,False,False,1
0,0.1663,212.82,11.37939407,9.17,662,4529.958333,6155,35.1,4,0,0,False,True,False,False,False,False,0
1,0.0894,190.63,10.20359214,17.73,757,4619.958333,20873,28.4,2,0,0,True,False,False,False,False,False,1
1,0.1311,168.73,10.26813067,20.04,702,2070.041667,438,17.5,0,0,0,False,False,False,False,False,False,0
0,0.1418,95.95,10.81977828,8.5,642,3839.958333,4151,45.6,2,0,0,False,True,False,False,False,False,0
1,0.1411,171.15,10.15580148,6.2,697,3389.958333,4852,57.8,2,1,0,False,True,False,False,False,False,0
0,0.1348,508.87,11.73606902,16.85,707,7440.041667,206877,92.5,1,0,0,False,False,False,True,False,False,1
1,0.1284,100.86,11.51288546,18.58,692,7320.0,71161,60.0,1,0,0,False,True,False,False,False,False,0
1,0.1461,517.13,10.91508846,6.74,677,5222.0,306,38.2,1,3,0,False,True,False,False,False,False,0
1,0.1496,554.32,11.00209984,21.54,677,12480.0,36095,65.9,1,1,0,False,False,False,False,False,False,0
1,0.1039,243.38,10.87804719,20.92,737,2279.958333,9754,39.0,0,0,0,True,False,False,False,False,False,0
1,0.1682,248.94,9.862665558,12.63,667,1560.0,5063,55.0,0,0,0,False,True,False,False,False,False,0
1,0.1461,55.17,8.699514748,5.0,677,8369.958333,369,3.0,1,1,0,False,False,False,False,True,False,0
1,0.1645,141.51,10.58294141,16.88,662,1597.041667,4701,72.3,0,0,0,False,False,False,False,False,False,0
1,0.16,281.26,11.00209984,6.78,672,4080.0,0,0.0,2,1,0,False,True,False,False,False,False,0
1,0.1126,690.13,12.50617724,7.26,757,7739.958333,129705,62.0,2,0,0,False,False,False,True,False,False,0
1,0.1183,265.08,10.89673933,21.98,712,2190.0,8959,65.9,2,0,0,False,True,False,False,False,False,0
1,0.1411,164.3,11.39643659,10.64,662,5940.041667,17965,79.5,1,0,0,False,False,False,True,False,False,0
0,0.1148,453.32,10.83958091,21.79,722,3962.0,60656,59.1,0,0,0,False,True,False,False,False,False,0
1,0.1071,116.56,10.75790288,13.3,702,6060.0,10083,53.9,1,0,1,False,False,False,True,False,False,1
1,0.102,161.81,11.15619338,8.21,732,3070.0,2535,50.7,3,0,0,False,False,False,False,False,False,0
0,0.1407,191.59,9.61580548,2.0,642,238.9583333,852,77.5,5,0,0,False,False,False,True,False,False,1
1,0.0714,154.7,11.15910359,6.31,747,4260.041667,5413,20.0,1,0,0,False,False,False,False,False,False,0
1,0.0832,50.38,10.34174248,8.5,742,1860.0,4158,19.9,0,0,0,False,False,False,False,False,False,0
1,0.08,125.35,10.95080655,12.21,767,3900.041667,60506,31.9,2,0,0,False,False,False,False,False,False,0
1,0.08,313.37,10.66895539,12.56,782,7560.0,5096,21.5,1,0,0,False,True,False,False,False,False,0
0,0.1722,64.38,7.547501683,18.99,642,450.0,702,87.7,0,0,0,False,True,False,False,False,False,0
0,0.1343,508.53,11.00209984,2.16,662,3360.041667,3286,84.3,6,0,0,False,True,False,False,False,False,1
1,0.0976,225.09,10.22557105,17.78,717,1830.0,16326,48.6,2,0,0,False,True,False,False,False,False,0
1,0.0938,191.87,10.71441777,10.69,742,2760.0,1774,13.3,1,0,0,True,False,False,False,False,False,0
1,0.0894,317.72,10.15812977,0.0,797,4500.0,0,0.0,0,0,0,False,False,False,True,False,False,0
1,0.1284,487.46,10.72555551,14.24,722,3540.041667,8511,71.5,2,0,0,False,True,False,False,False,False,0
1,0.0737,322.88,10.77895629,12.07,727,3299.958333,21326,37.9,1,0,0,False,False,False,False,False,False,0
1,0.0932,255.58,11.73606902,3.35,752,7650.0,5752,30.3,0,0,0,True,False,False,False,False,False,0
1,0.1913,220.33,11.28978191,0.38,667,8370.0,234,3.3,2,1,0,False,False,False,False,False,False,0
1,0.1126,295.77,11.35035948,7.45,742,5370.041667,8827,34.3,1,0,0,False,True,False,False,False,False,0
1,0.1099,818.38,11.22524339,17.34,737,5890.0,21914,40.0,1,0,0,False,True,False,False,False,False,0
1,0.1033,109.43,10.30895266,5.52,712,1649.958333,598,2.9,1,0,0,False,False,False,False,False,False,0
1,0.1189,82.91,9.809396629,19.18,697,1830.0,483,4.6,1,1,0,False,False,True,False,False,False,0
1,0.1236,667.74,11.79810441,13.42,687,3420.041667,46086,92.7,0,0,0,True,False,False,False,False,False,0
0,0.16,351.58,10.81977828,19.18,692,1800.0,0,3.2,5,0,0,False,False,False,True,False,False,1
0,0.1754,290.97,10.89673933,9.98,642,3450.0,18865,60.8,0,0,0,False,False,False,False,False,True,1
1,0.1218,832.5,11.26446411,17.62,742,4290.0,13263,35.5,0,0,0,True,False,False,False,False,False,0
0,0.1091,19.62,9.61580548,11.68,692,480.0416667,441,73.5,0,0,0,False,False,False,False,False,False,0
1,0.0932,127.79,10.91508846,12.0,752,2856.0,1112,2.7,1,0,0,False,False,False,False,False,False,0
1,0.1189,497.46,11.12431747,10.69,717,2880.0,9111,27.4,2,0,0,False,False,False,False,True,False,0
1,0.0859,151.73,10.20507253,22.5,752,2429.958333,974,4.3,1,0,0,False,False,False,True,False,False,0
0,0.1172,35.57,8.9226583,19.2,672,1200.041667,5168,84.1,4,0,0,False,False,False,False,False,False,0
1,0.0976,96.47,10.77895629,17.65,712,3029.958333,6981,42.8,0,0,0,True,False,False,False,False,False,0
0,0.1786,72.17,10.70099475,28.73,647,4709.0,6076,79.9,6,1,0,False,True,False,False,False,False,0
1,0.1062,105.82,10.71441777,17.23,707,4290.041667,10696,24.5,3,0,0,True,False,False,False,False,False,0
1,0.1253,234.27,11.13750448,6.2,722,4139.958333,0,0.0,0,1,0,False,False,False,False,False,False,0
1,0.1095,130.86,10.51867319,6.36,722,3690.0,15830,52.8,2,0,0,False,False,False,False,False,False,0
1,0.1304,134.86,10.40426284,12.8,667,8130.0,6793,31.4,3,2,0,False,False,True,False,False,False,0
1,0.0863,28.47,10.95080655,0.32,717,1680.041667,167,3.3,2,0,0,False,False,False,True,False,False,0
1,0.08,87.75,9.60238246,5.48,747,2249.958333,1946,6.5,3,0,0,False,True,False,False,False,False,0
1,0.1253,811.56,11.5228758,14.3,737,4500.041667,33098,83.8,0,0,0,False,True,False,False,False,False,0
1,0.1461,577.46,11.65268741,10.12,747,3903.0,6341,21.4,0,0,0,False,False,False,False,False,True,0
1,0.074,93.18,10.59663473,5.55,757,7949.958333,13315,61.4,0,0,0,False,False,False,False,False,False,0
0,0.1183,331.34,11.08214255,23.54,722,5460.0,28045,51.8,5,0,0,False,False,False,False,False,False,1
1,0.1385,327.4,11.40756495,4.95,677,4290.041667,16733,70.0,1,0,0,False,True,False,False,False,False,0
1,0.1287,168.17,10.6454249,20.14,682,3930.0,2035,40.0,2,1,0,False,False,False,False,True,False,0
1,0.1392,85.35,10.6454249,21.17,667,2519.958333,20323,78.8,3,0,0,False,False,False,False,False,False,0
1,0.1324,405.72,10.87804719,17.82,667,7349.0,18593,35.0,0,5,1,False,True,False,False,False,False,0
1,0.1292,807.74,11.46163217,7.06,687,6360.0,9201,49.7,2,1,1,False,False,False,False,False,False,0
1,0.1357,190.23,11.15625052,17.47,692,7831.0,48280,97.7,3,0,0,True,False,False,False,False,False,0
1,0.16,527.36,11.08214255,5.72,677,1440.0,10472,51.1,1,0,0,False,True,False,False,False,False,0
1,0.074,186.36,11.58247951,9.51,772,10020.04167,5628,14.2,0,0,0,True,False,False,False,False,False,0
1,0.0774,99.9,10.71441777,17.33,737,7050.0,12719,39.9,1,0,0,False,False,False,False,False,False,0
0,0.1379,425.95,11.15625052,16.73,697,8549.958333,74042,41.9,1,2,0,False,False,False,False,False,True,0
1,0.1442,343.83,11.00209984,3.68,667,14133.0,6383,30.1,1,2,0,False,True,False,False,False,False,0
0,0.1091,404.62,11.28978191,8.21,687,299.0,693,53.3,1,0,0,False,False,False,False,False,False,0
1,0.1095,209.37,10.08580911,6.15,742,8370.0,8810,23.2,1,0,0,False,True,False,False,False,False,0
1,0.1284,504.27,11.35040654,11.92,722,5489.958333,27662,73.4,0,0,0,False,False,False,False,False,True,0
0,0.1316,337.71,11.15625052,19.7,692,4110.041667,27200,69.2,4,0,0,False,True,False,False,False,False,1
1,0.1322,253.51,10.59663473,13.31,682,4153.041667,8103,51.9,0,0,0,True,False,False,False,False,False,0
0,0.1253,281.12,10.81977828,9.53,717,3870.041667,53243,71.8,4,0,0,False,False,False,False,False,False,0
1,0.08,188.02,10.77895629,14.08,792,4890.041667,2573,16.3,1,0,0,False,False,False,False,False,False,0
0,0.1039,811.27,13.45883561,0.81,737,3630.0,200583,23.1,1,0,0,False,False,False,False,False,False,1
1,0.0963,224.66,10.08580911,7.85,727,5400.0,13197,22.0,2,0,0,False,True,False,False,False,False,0
1,0.1126,230.05,10.98778115,18.2,712,7469.958333,42157,86.6,1,0,0,False,True,False,False,False,False,0
0,0.1853,233.08,9.809176873,0.99,667,1050.0,6758,90.1,0,0,0,False,True,False,False,False,False,0
1,0.0737,55.89,10.28465997,7.25,772,7381.0,6469,14.9,1,0,0,False,False,False,False,False,False,0
1,0.1261,251.3,10.45679779,17.8,672,5612.958333,12893,76.7,0,1,0,False,True,False,False,False,False,0
1,0.1189,53.07,11.31447453,18.13,702,5639.958333,25886,94.1,1,1,0,False,True,False,False,False,False,0
1,0.0774,156.1,11.05089001,0.38,782,2286.0,1137,4.3,1,0,0,False,False,True,False,False,False,0
0,0.1583,286.73,10.51867319,22.25,647,4440.0,276,92.0,6,0,1,False,True,False,False,False,False,0
1,0.0788,100.1,10.94316338,21.49,722,3896.041667,3630,71.2,1,0,0,True,False,False,False,False,False,0
1,0.1316,472.79,11.44035477,19.24,717,14760.0,40761,65.6,0,0,0,True,False,False,False,False,False,0
1,0.0863,110.7,9.952277717,1.71,742,2345.0,1087,10.9,1,0,0,False,False,False,False,False,False,0
1,0.1114,131.22,10.96819829,5.86,717,4230.041667,823,5.1,0,0,0,False,False,False,True,False,False,0
1,0.0863,134.42,11.33857208,16.11,762,5850.0,16225,55.9,0,0,0,True,False,False,False,False,False,0
0,0.2011,902.54,11.91839057,15.19,687,3240.0,9943,80.8,4,0,0,False,False,False,False,False,True,1
1,0.1461,172.38,10.91508846,2.42,667,4050.0,2771,16.4,0,0,0,False,True,False,False,False,False,0
1,0.0859,442.55,11.03495418,11.11,802,6930.0,15647,11.3,2,0,0,False,True,False,False,False,False,0
1,0.1843,290.96,10.5635432,9.86,667,2520.0,298,99.3,0,0,1,False,False,False,False,False,False,1
0,0.0788,437.93,11.82041016,15.87,757,6720.041667,232755,23.0,0,0,0,True,False,False,False,False,False,0
1,0.0932,319.47,11.64395373,0.45,772,6244.041667,755,1.6,0,0,0,False,False,False,True,False,False,0
0,0.145,189.32,10.59663473,4.89,642,4680.0,4030,62.0,0,0,0,False,True,False,False,False,False,0
0,0.1758,74.58,9.903487553,18.36,677,665.0,661,44.1,4,0,0,False,True,False,False,False,False,1
1,0.0963,288.85,11.35045359,7.19,757,2759.958333,11,0.1,1,0,0,False,False,False,False,False,False,1
0,0.1531,522.23,11.60823564,11.18,697,7619.958333,38352,42.8,7,0,0,False,True,False,False,False,False,1
1,0.08,137.88,10.40426284,10.76,747,3300.0,433,7.3,0,0,0,False,True,False,False,False,False,0
1,0.1379,306.68,10.77895629,16.64,692,3912.041667,14398,96.0,0,0,0,True,False,False,False,False,False,0
1,0.1284,537.89,11.51292546,19.26,717,4140.0,26711,41.7,2,0,0,False,True,False,False,False,False,0
1,0.1322,473.21,10.78518684,4.57,717,2550.0,1937,84.2,1,0,0,False,False,False,False,False,False,0
1,0.1028,485.99,10.81977828,11.88,702,7020.041667,13867,33.7,0,0,0,False,True,False,False,False,False,0
1,0.0768,112.29,11.00209984,0.5,757,3029.958333,2599,9.9,2,0,0,False,False,False,True,False,False,0
1,0.1148,263.75,10.79345484,12.91,717,2280.041667,16275,49.2,0,0,0,True,False,False,False,False,False,0
1,0.0788,375.37,10.55330961,15.29,747,3780.041667,15631,24.6,0,0,0,False,True,False,False,False,False,0
1,0.1209,249.43,10.81977828,19.73,692,3360.041667,12985,22.9,3,0,0,False,True,False,False,False,False,0
1,0.0963,320.95,10.82536266,13.77,737,5400.0,1251,5.5,1,0,1,False,True,False,False,False,False,0
1,0.1774,504.3,11.46163217,22.19,662,4421.0,19828,53.6,1,0,0,False,True,False,False,False,False,0
1,0.0963,346.62,11.58058411,9.41,737,10170.0,4229,7.1,0,0,0,False,True,False,False,False,False,0
1,0.1357,237.78,11.08214255,12.55,677,2640.041667,3964,55.8,1,0,0,False,True,False,False,False,False,0
0,0.1411,266.99,10.59663473,19.5,672,3749.958333,3780,16.2,4,0,0,False,True,False,False,False,False,0
1,0.1287,94.18,10.72161404,3.52,682,4289.958333,2391,30.7,1,0,0,False,False,False,False,False,False,1
0,0.1091,114.44,9.61580548,11.52,682,990.0,3570,72.4,0,0,0,False,True,False,False,False,False,0
1,0.1128,200.52,10.4341158,10.06,692,1769.958333,5129,35.4,1,0,0,False,True,False,False,False,False,0
1,0.1474,690.74,11.26446411,15.51,687,8580.0,19367,49.9,2,0,0,False,True,False,False,False,False,0
1,0.0832,113.35,9.40261226,6.14,727,4110.958333,2877,70.2,0,0,0,False,True,False,False,False,False,0
