credit.policy,int.rate,installment,log.annual.inc,dti,fico,days.with.cr.line,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec,purpose_credit_card,purpose_debt_consolidation,purpose_educational,purpose_home_improvement,purpose_major_purchase,purpose_small_business,not.fully.paid
1,0.0775,124.89,10.96127785,1.33,767,2485.041667,2325,8.2,0,0,0,False,False,False,False,False,False,0
1,0.1221,233.21,9.61580548,2.4,717,1320.0,3956,38.8,0,0,0,False,False,False,False,False,False,0
1,0.1635,229.64,11.08214255,11.41,672,2970.041667,7453,95.6,0,0,1,False,True,False,False,False,False,0
1,0.1059,72.42,11.00209984,8.14,707,4800.0,20511,62.0,1,0,0,False,False,False,False,False,False,1
1,0.1253,87.02,9.680344001,19.2,697,1949.958333,7155,38.3,1,0,0,False,True,False,False,False,False,0
0,0.145,123.06,10.20359214,21.33,657,2189.958333,20952,63.3,6,0,0,False,False,True,False,False,False,1
1,0.1287,302.7,11.11382009,15.85,692,3209.958333,22002,81.2,3,0,0,False,False,False,False,True,False,0
1,0.1367,170.09,10.71441777,16.29,662,2160.0,4373,81.0,0,0,2,False,False,False,False,False,False,0
1,0.0964,802.47,11.22524339,17.06,767,5691.041667,12017,12.1,4,0,0,False,False,False,False,False,True,1
1,0.0963,224.66,10.62132735,13.79,732,2850.0,20571,49.6,0,0,0,True,False,False,False,False,False,0
1,0.1635,565.27,11.00209984,24.8,697,13170.0,17353,45.4,1,0,0,False,True,False,False,False,False,0
0,0.1387,119.41,11.26446411,8.86,647,2910.0,5376,71.7,8,1,0,False,False,False,False,False,False,1
1,0.1426,686.12,11.40756495,22.81,687,4505.0,28619,74.3,1,0,1,False,True,False,False,False,False,1
1,0.1136,164.56,10.96819829,23.96,687,4020.0,12598,75.0,1,0,0,False,False,False,False,False,False,1
1,0.1178,827.74,11.77528973,10.2,717,8460.041667,29601,55.1,2,0,0,False,True,False,False,False,False,1
0,0.1482,74.35,10.46310334,13.68,642,3900.0,4207,79.4,4,0,0,False,True,False,False,False,False,1
1,0.1095,297.7,11.30471979,0.15,692,4379.958333,517,8.9,0,1,0,False,False,False,False,False,False,0
1,0.1287,336.34,10.4341158,21.42,707,5100.0,14096,86.0,1,0,0,False,True,False,False,False,False,0
0,0.0768,262.01,11.8493977,14.2,712,5640.0,164861,35.2,0,0,0,False,False,False,False,False,False,0
1,0.1474,381.64,11.05089001,15.47,677,5250.041667,27780,74.7,1,0,0,False,True,False,False,False,False,0
1,0.1392,85.35,11.31934072,2.13,687,5340.041667,0,0.0,0,1,0,False,False,False,False,False,False,0
1,0.1241,185.43,9.998797732,11.73,677,3539.958333,1212,22.9,3,0,0,False,False,True,False,False,False,1
0,0.0894,111.21,12.69207904,9.73,727,5250.041667,113962,74.3,4,0,0,False,False,False,False,False,False,0
1,0.08,188.02,10.57131693,6.65,752,2880.0,4487,11.1,0,0,0,False,True,False,False,False,False,0
1,0.1148,329.69,10.74194646,9.75,717,4500.041667,8368,66.9,1,0,0,False,True,False,False,False,False,0
1,0.1379,391.87,10.6454249,10.89,687,3660.0,11637,91.6,1,0,0,False,True,False,False,False,False,0
1,0.1461,827.41,11.82041016,21.94,697,4440.0,124784,73.2,0,0,0,False,True,False,False,False,False,0
1,0.1217,166.48,9.210340372,0.0,662,2250.0,875,54.7,2,1,0,False,False,False,False,False,True,1
1,0.1146,229.06,11.53272809,13.56,707,5940.041667,32024,63.8,1,0,0,False,False,False,False,False,False,0
1,0.1442,51.58,11.23537852,11.4,677,3510.0,457,18.0,0,0,0,False,False,False,False,False,False,0
1,0.1292,100.97,10.5454467,20.84,672,9119.958333,9642,64.3,0,2,0,False,False,False,False,False,False,0
0,0.1576,192.72,10.69194491,29.95,692,2790.0,26313,58.5,9,0,2,True,False,False,False,False,False,0
0,0.157,262.57,10.87039535,21.38,652,4650.0,20032,72.1,1,0,0,False,True,False,False,False,False,0
0,0.0933,178.94,11.46163217,0.13,702,210.0,327,21.8,1,0,0,False,False,False,False,False,True,0
1,0.1183,278.33,10.75790288,5.67,712,2341.041667,9033,33.3,1,0,0,False,True,False,False,False,False,0
1,0.1442,343.83,11.00209984,11.26,682,6540.0,4395,57.8,2,0,1,False,False,False,False,False,True,1
1,0.1059,244.09,10.59600954,12.1,687,4019.0,7914,30.8,3,2,0,True,False,False,False,False,False,0
1,0.1316,114.82,10.36646657,9.67,717,1260.041667,3967,48.9,0,0,0,False,False,False,False,False,False,0
1,0.08,156.69,10.96812932,10.78,757,3179.958333,4496,9.7,3,0,0,False,True,False,False,False,False,0
1,0.1704,856.18,11.91839057,3.7,677,6960.0,11010,49.8,0,2,1,False,False,False,False,False,False,0
1,0.1253,689.41,11.51372515,14.45,722,4291.0,13171,51.8,3,0,0,False,True,False,False,False,False,0
1,0.1284,188.27,10.30895266,2.08,687,4139.958333,3859,38.6,3,0,0,False,False,False,False,False,False,1
1,0.16,351.58,11.38504664,11.85,662,2639.958333,12125,69.3,2,0,0,False,False,False,False,False,False,0
1,0.0859,189.67,11.60823564,6.43,742,6360.041667,5124,16.8,2,0,0,False,True,False,False,False,False,0
0,0.1671,532.63,11.51292546,29.04,692,13530.0,71002,75.6,1,0,0,False,True,False,False,False,False,1
0,0.1322,794.32,10.858999,19.62,717,4319.958333,35682,69.2,4,0,0,False,True,False,False,False,False,0
1,0.1253,401.6,12.06681058,6.33,717,9120.0,38384,90.1,1,0,0,False,False,True,False,False,False,0
1,0.1316,432.26,11.03488966,3.74,707,2339.958333,6214,20.8,0,0,0,False,True,False,False,False,False,0
1,0.0932,460.04,11.32055357,4.29,772,5760.0,4554,9.4,2,0,0,False,True,False,False,False,False,0
1,0.1136,263.29,11.05633547,15.04,697,3690.0,21850,56.2,3,0,0,False,True,False,False,False,False,0
1,0.1496,840.15,11.18351821,12.19,702,5100.0,34665,94.7,0,0,0,False,True,False,False,False,False,0
1,0.1253,267.74,10.54534144,8.43,697,2280.041667,8217,67.5,0,0,0,False,True,False,False,False,False,0
0,0.1947,479.66,11.42954386,24.4,662,6030.041667,58439,70.8,9,0,0,False,True,False,False,False,False,0
1,0.1565,227.41,10.65725935,13.16,662,4320.0,1542,90.7,1,0,0,False,False,False,False,False,False,1
1,0.1287,117.72,11.21182037,9.34,697,3030.0,30703,84.1,2,0,0,False,False,False,False,False,False,0
1,0.0963,584.92,10.46321762,22.76,782,5430.0,4407,9.2,0,0,0,False,True,False,False,False,False,0
1,0.1357,161.36,10.1266311,5.09,787,4800.0,44834,0.0,0,0,0,False,False,False,False,False,True,0
1,0.1474,690.74,11.1844214,10.43,687,3180.041667,13693,68.8,0,0,0,False,True,False,False,False,False,0
0,0.1615,704.63,11.1124479,21.83,667,5220.041667,33295,90.7,4,0,1,False,True,False,False,False,False,1
1,0.0774,312.19,10.83958091,7.98,777,3510.041667,696,15.5,0,0,0,False,False,False,True,False,False,0
1,0.1114,82.01,10.30895266,19.88,757,2280.041667,1781,35.6,0,0,0,True,False,False,False,False,False,0
0,0.1628,303.55,10.93310697,11.38,667,2520.0,9221,98.1,4,2,0,False,True,False,False,False,False,0
1,0.1095,170.12,11.30220443,10.34,692,8948.0,25972,89.6,1,0,0,False,False,False,False,False,False,0
1,0.1316,405.25,11.33857208,9.4,702,3299.958333,15127,45.6,0,0,1,False,True,False,False,False,False,0
0,0.1229,116.74,11.03488966,26.74,737,5430.0,9366,40.7,6,0,0,False,False,False,True,False,False,1
1,0.074,139.77,11.39657141,6.77,787,5820.0,6986,12.3,0,0,0,False,False,False,False,False,False,0
1,0.1051,260.06,11.00209984,23.46,717,3403.041667,44282,61.2,1,0,0,False,True,False,False,False,False,0
0,0.1375,170.29,9.903487553,0.6,642,1289.958333,77,11.0,18,1,0,False,True,False,False,False,False,0
0,0.1426,823.34,12.4292162,3.62,722,3239.958333,33575,83.9,5,0,0,False,False,False,True,False,False,1
1,0.0976,482.32,12.07254125,3.17,742,2820.0,1436,3.1,0,0,0,False,True,False,False,False,False,0
1,0.1158,660.27,12.03528432,19.27,742,4199.958333,149527,72.6,0,0,0,True,False,False,False,False,False,0
0,0.1821,174.05,10.59563423,13.27,667,2550.0,6395,59.2,9,0,0,False,False,False,False,False,False,1
1,0.1633,105.97,10.91508846,26.05,672,5430.0,19487,89.2,2,0,0,False,False,True,False,False,False,0
1,0.1148,824.22,11.09741002,5.89,782,4380.0,3577,9.4,2,0,0,True,False,False,False,False,False,0
1,0.1322,243.37,10.59663473,22.77,692,1751.0,9325,63.9,1,0,0,False,True,False,False,False,False,0
1,0.1103,147.39,10.75790288,20.81,707,4350.0,25469,98.5,1,0,0,True,False,False,False,False,False,0
1,0.1218,166.5,10.88743693,17.64,697,2442.958333,7398,37.9,0,0,0,False,False,False,False,False,False,0
1,0.1311,269.96,10.59663473,17.82,702,6714.041667,20155,59.6,1,0,0,False,True,False,False,False,False,0
1,0.0894,254.18,11.64745636,11.87,742,7050.0,53066,53.9,2,0,0,True,False,False,False,False,False,0
1,0.0932,63.9,11.06663836,12.04,742,2760.0,0,0.0,0,0,0,False,False,False,False,False,True,0
1,0.1197,307.93,11.32659589,7.46,687,6900.0,17430,92.2,0,0,1,False,True,False,False,False,False,0
1,0.1316,405.25,11.35040654,12.01,752,3749.041667,0,38.3,0,0,0,False,False,False,False,False,False,0
1,0.1083,212.28,10.61820051,24.43,717,3900.0,28473,26.6,1,0,0,False,True,False,False,False,False,0
1,0.16,703.15,10.858999,0.6,682,2640.041667,1742,7.9,0,0,0,False,False,False,False,False,False,1
1,0.1218,366.3,11.69524702,9.38,707,11460.0,9772,41.8,1,0,0,False,False,False,False,False,False,0
1,0.1426,480.29,10.69194491,21.82,747,3661.0,14479,53.8,3,0,0,False,False,False,False,False,True,1
1,0.1221,233.21,9.210340372,0.0,717,1334.0,0,0.0,2,0,0,False,False,True,False,False,False,0
1,0.1287,504.5,10.59663473,22.74,707,2819.958333,17328,79.9,0,0,0,False,True,False,False,False,False,0
1,0.1221,399.78,11.01856357,18.89,707,4109.958333,17710,60.7,1,0,0,False,False,False,True,False,False,0
1,0.1411,143.77,9.836332277,4.62,677,4783.958333,2255,37.6,1,0,0,False,False,False,True,False,False,0
1,0.1322,676.02,12.01370075,16.83,712,7199.958333,144165,64.9,0,0,0,True,False,False,False,False,False,0
1,0.16,703.15,11.00209984,15.9,747,5700.958333,15018,42.9,2,0,0,False,False,False,False,False,True,0
1,0.1218,352.98,11.45105006,8.49,737,5040.0,9044,24.1,1,1,0,False,False,False,False,False,False,0
0,0.1829,871.16,12.03750605,7.86,657,4979.041667,26429,30.9,3,0,0,False,False,False,False,False,True,1
1,0.0963,320.95,11.00209984,15.7,742,5460.0,34679,57.6,0,0,0,True,False,False,False,False,False,0
1,0.1411,273.84,10.71441777,8.8,702,1410.0,0,0.0,2,0,0,False,False,False,False,True,False,0
0,0.1695,267.21,10.59653473,21.57,672,1079.958333,3132,78.3,2,0,0,False,False,False,False,True,False,0
0,0.1442,412.6,10.80972795,13.79,717,5010.041667,2976,96.0,4,0,0,False,True,False,False,False,False,0
1,0.0988,386.53,11.47210347,9.26,732,7290.0,10836,63.0,1,0,0,False,True,False,False,False,False,0
1,0.1095,490.71,11.28978191,2.77,752,5717.041667,11002,20.9,1,0,0,False,False,False,False,False,True,0
0,0.1734,644.8,11.40756495,25.59,687,4680.0,61915,86.2,1,0,0,False,True,False,False,False,False,0
1,0.1136,658.23,11.22524339,19.65,717,7050.041667,51027,41.8,2,1,0,True,False,False,False,False,False,0
1,0.1758,539.13,11.26446411,9.18,692,5981.958333,10055,37.5,0,0,0,False,False,False,False,False,True,0
1,0.1496,277.16,11.08214255,6.65,662,1920.041667,7855,74.1,0,0,0,False,False,False,False,False,False,0
1,0.1347,441.0,11.28978191,21.11,687,3330.0,64411,87.8,2,0,0,True,False,False,False,False,False,0
1,0.1218,172.33,9.61580548,13.12,707,1530.0,6947,53.4,0,0,0,False,True,False,False,False,False,1
1,0.1114,656.07,11.26446411,17.2,772,3000.0,1401,9.2,1,0,0,False,False,False,False,False,False,1
1,0.1316,844.26,11.73606902,8.24,727,5549.958333,14323,50.3,1,0,0,True,False,False,False,False,False,1
1,0.1025,421.01,10.81977828,13.66,752,5490.0,25444,42.4,1,0,0,True,False,False,False,False,False,0
1,0.0988,144.95,10.35774282,20.76,722,2220.0,1792,39.8,3,0,0,False,False,False,False,False,False,0
1,0.1008,807.62,11.88448902,1.73,762,7769.958333,5681,14.1,1,0,0,False,False,False,False,False,False,0
1,0.1322,676.02,11.40756495,18.03,812,3929.958333,32422,95.6,1,0,0,False,True,False,False,False,False,0
1,0.0976,199.36,10.49127422,16.8,732,10199.95833,16101,75.6,0,0,0,True,False,False,False,False,False,0
1,0.0894,441.63,10.3011503,17.66,747,10019.95833,25716,73.9,0,0,0,False,True,False,False,False,False,0
1,0.1158,495.21,11.1844214,13.27,727,4050.0,23236,42.4,2,0,0,False,False,False,False,False,True,1
1,0.1217,132.35,10.20359214,23.2,702,5279.041667,4504,39.2,1,0,0,False,True,False,False,False,False,1
1,0.1114,492.06,11.15625052,13.68,802,5729.958333,1248,3.7,2,0,0,False,False,False,True,False,False,0
1,0.0976,318.34,11.00209984,1.8,717,3820.0,4506,18.7,2,0,1,True,False,False,False,False,False,0
1,0.1316,303.94,10.59663473,9.66,727,4019.958333,1813,27.1,1,0,1,False,False,False,False,False,False,0
1,0.0774,218.54,12.10071213,4.31,787,8730.0,205,0.6,3,0,0,False,False,False,False,True,False,0
1,0.0859,316.11,11.28978191,6.52,802,5460.0,2010,2.1,1,0,0,False,False,False,False,False,False,0
1,0.1253,66.94,10.37349118,9.04,687,1740.0,10186,50.7,0,0,0,False,False,False,False,False,False,1
1,0.1253,334.67,11.00209984,14.36,702,9750.041667,8892,25.5,2,0,1,False,True,False,False,False,False,0
1,0.1379,54.53,10.91508846,14.68,662,5310.041667,23713,73.5,1,0,0,False,False,True,False,False,False,0
0,0.0768,31.2,11.75978554,14.31,792,6540.0,167381,0.0,0,0,0,False,False,True,False,False,False,0
1,0.1322,202.81,10.34817337,17.96,712,1440.0,766,51.1,0,0,0,False,False,False,False,False,False,0
1,0.1099,818.38,11.3736634,22.83,737,7350.0,42752,39.2,3,0,0,True,False,False,False,False,False,0
1,0.1884,914.42,11.73606902,19.3,707,6809.958333,26339,49.0,2,0,0,False,False,False,False,False,True,0
1,0.1148,593.44,11.35040654,19.71,737,4050.0,3519,12.1,0,0,0,False,True,False,False,False,False,0
1,0.1183,313.95,11.22524339,14.48,727,2789.958333,12829,63.5,0,0,0,False,False,False,False,False,False,0
1,0.0859,379.33,11.3736634,18.8,772,4627.041667,17757,23.5,0,0,0,False,True,False,False,False,False,0
1,0.1148,65.94,10.26813067,14.25,702,3180.041667,179,59.7,2,0,0,False,True,False,False,False,False,0
1,0.1083,39.19,10.59663473,6.59,697,2310.041667,1262,42.1,0,0,0,False,True,False,False,False,False,0
0,0.1349,42.42,9.798127037,4.67,652,869.9583333,1157,0.0,1,0,0,False,False,True,False,False,False,1
1,0.0963,320.95,11.00209984,11.24,742,5790.0,3649,33.8,2,0,0,True,False,False,False,False,False,0
1,0.0859,316.11,11.91839057,4.14,757,6180.0,82445,16.7,2,0,0,False,True,False,False,False,False,0
1,0.0963,481.42,11.51292546,4.81,802,9637.958333,21267,33.9,1,0,0,False,False,False,False,False,True,0
0,0.0933,80.69,11.60823564,10.0,712,2819.958333,0,17.2,6,0,0,False,False,False,False,False,False,0
0,0.1695,178.14,10.16585182,2.91,667,1290.041667,8136,36.5,7,0,0,False,False,False,False,False,False,0
1,0.1146,202.69,9.862665558,9.63,707,3420.041667,6949,81.8,1,0,0,False,True,False,False,False,False,0
1,0.1392,426.72,11.81303006,4.95,787,10260.0,12115,14.1,1,0,0,False,False,False,False,False,True,0
1,0.1357,203.82,10.03801845,20.19,702,1920.041667,4961,88.6,1,0,0,False,True,False,False,False,False,0
1,0.1025,32.39,9.259130536,21.37,702,5310.041667,5430,48.9,0,1,0,False,False,True,False,False,False,1
1,0.0859,316.11,11.54248427,15.22,752,4830.041667,7015,24.5,1,0,0,False,True,False,False,False,False,0
0,0.179,541.5,11.14186178,17.17,702,5129.958333,608,5.7,8,0,0,False,True,False,False,False,False,1
0,0.1324,497.01,10.08580911,2.7,672,1800.0,923,21.5,7,0,0,False,False,False,False,False,False,1
0,0.1253,361.44,11.35040654,1.37,732,4559.958333,3532,18.1,5,0,0,False,False,False,False,False,True,0
1,0.1843,500.09,10.93310697,24.04,667,4440.0,17783,98.8,1,0,0,False,True,False,False,False,False,0
1,0.1568,420.02,11.28978191,14.21,672,4470.0,8664,93.2,1,0,0,False,True,False,False,False,False,0
0,0.1347,220.5,10.13399909,19.44,722,5999.958333,25283,99.1,0,0,0,True,False,False,False,False,False,0
1,0.1148,131.88,10.59663473,0.0,802,4740.0,0,0.0,1,0,0,False,False,False,False,False,False,0
1,0.0894,532.18,10.71441777,13.81,787,7949.958333,2669,22.2,0,0,0,False,True,False,False,False,False,0
1,0.1284,268.95,10.49127422,8.8,692,1979.958333,3756,85.4,0,0,0,False,True,False,False,False,False,0
1,0.1533,870.71,11.1844214,18.05,702,9540.0,35998,87.4,0,0,0,False,False,False,False,False,True,1
1,0.0832,125.94,11.10465643,0.0,767,4740.0,1401,1.9,1,0,0,False,False,False,True,False,False,0
1,0.1474,276.3,11.5228758,6.42,672,3779.958333,17588,47.8,0,2,0,False,True,False,False,False,False,0
1,0.1126,414.08,10.65735347,18.15,722,2674.041667,4297,39.8,0,0,0,False,True,False,False,False,False,0
0,0.1159,231.14,11.06676335,10.63,687,3149.958333,5260,24.2,10,0,0,False,False,False,False,False,False,1
1,0.0768,109.17,10.30895266,2.52,762,3840.0,2096,46.6,0,0,0,True,False,False,False,False,False,0
1,0.1379,238.53,11.15625052,21.53,682,1890.958333,8299,58.9,0,0,0,False,False,False,False,False,False,0
1,0.1095,163.57,10.93310697,12.24,717,6090.0,24004,75.5,2,0,0,False,False,False,False,False,False,0
1,0.1461,379.23,10.91508846,19.03,692,4720.958333,10112,53.5,1,0,1,False,True,False,False,False,False,0
1,0.1071,114.11,10.08580911,17.4,697,1949.958333,4063,76.7,0,0,0,True,False,False,False,False,False,0
1,0.1322,216.33,11.1124479,15.15,677,4020.0,32213,48.4,2,0,0,False,False,False,False,True,False,0
0,0.1671,385.27,10.91871823,26.52,667,2672.958333,21300,65.5,4,0,0,False,True,False,False,False,False,0
1,0.0712,64.96,11.60823564,0.22,812,16213.0,50,0.3,0,0,0,False,True,False,False,False,False,0
1,0.1253,502.0,11.28978191,0.13,802,7102.0,9,0.1,0,0,0,False,False,False,True,False,False,0
1,0.1126,377.93,11.00209984,24.22,732,4933.958333,21354,30.5,1,0,0,True,False,False,False,False,False,0
0,0.1438,359.95,11.22524339,13.07,657,2429.958333,22764,39.7,1,0,0,False,True,False,False,False,False,0
1,0.1273,134.27,10.59663473,9.36,697,4921.041667,4498,73.7,3,0,0,False,True,False,False,False,False,0
1,0.1349,254.48,11.89067673,9.58,662,7710.0,15030,52.2,1,0,0,True,False,False,False,False,False,1
1,0.1347,169.62,11.08220409,18.92,687,5550.0,0,0.0,1,3,0,False,False,False,False,False,False,0
0,0.1249,80.28,10.63055295,20.56,662,2070.0,18749,83.0,5,0,0,False,False,False,True,False,False,1
1,0.1284,571.51,10.16585182,7.8,752,13140.0,77929,8.3,7,0,0,False,False,False,False,False,False,1
1,0.1008,80.77,11.08220409,1.55,697,4380.0,9743,62.9,1,0,0,False,False,False,False,False,False,0
0,0.1393,102.44,9.392661929,3.9,642,390.0,1437,79.8,0,0,0,False,True,False,False,False,False,1
0,0.1357,81.53,11.40756495,11.43,692,3179.958333,29381,45.1,5,0,0,False,False,False,True,False,False,0
1,0.0859,221.28,10.81977828,6.17,742,4272.958333,6881,28.2,0,0,0,False,False,False,False,True,False,0
1,0.1287,504.5,11.65268741,8.35,702,6089.958333,12152,54.2,2,0,1,False,True,False,False,False,False,0
0,0.133,406.07,11.28978191,8.64,662,991.0416667,15636,73.4,1,0,0,False,True,False,False,False,False,0
1,0.1426,154.38,10.59663473,2.34,687,1560.0,1847,42.0,1,0,0,False,True,False,False,False,False,0
0,0.1357,823.74,12.20607265,14.3,722,5371.041667,155946,90.1,0,0,0,False,True,False,False,False,False,1
1,0.1062,162.8,10.08580911,21.6,707,4800.0,6010,41.4,0,1,0,True,False,False,False,False,False,0
1,0.1348,474.94,10.71441777,9.17,692,3540.041667,10163,61.6,1,0,0,False,True,False,False,False,False,0
1,0.1183,828.35,11.22524339,8.74,807,5280.0,0,0.0,3,0,0,False,True,False,False,False,False,0
1,0.1322,202.81,10.49127422,2.33,722,1590.041667,377,47.1,0,0,0,False,False,True,False,False,False,0
1,0.1221,79.96,10.4341158,7.52,712,1140.041667,8960,35.3,0,0,0,False,False,False,False,False,False,0
1,0.1392,136.55,10.66895539,18.45,672,5940.041667,7094,51.4,0,0,0,False,False,False,False,True,False,0
1,0.0963,38.52,10.95080655,16.67,717,2190.0,1203,14.9,3,0,0,False,True,False,False,False,False,1
0,0.1754,500.22,10.71441777,23.65,652,2670.0,81695,92.9,0,0,0,False,True,False,False,False,False,0
0,0.1482,259.33,11.15625052,25.68,692,6959.958333,64723,69.9,0,0,0,False,False,False,False,False,False,0
1,0.08,200.56,11.06657586,0.0,807,3960.0,0,0.0,1,0,0,False,False,False,True,False,False,0
1,0.1095,471.08,11.28983191,12.4,762,3065.958333,9,0.0,1,0,0,False,False,False,False,False,True,0
1,0.1357,237.78,11.05089001,19.2,677,4290.0,18748,72.4,2,0,0,True,False,False,False,False,False,0
1,0.1324,446.29,11.22524339,21.06,682,5159.958333,13438,71.9,1,0,1,True,False,False,False,False,False,1
1,0.1461,172.38,10.91508846,2.42,667,4050.0,2771,16.4,0,0,0,False,True,False,False,False,False,0
1,0.1426,171.53,10.81985828,18.57,667,4619.958333,10883,27.2,2,0,0,False,True,False,False,False,False,0
1,0.1158,198.09,9.798127037,18.07,707,1770.0,10040,32.1,0,0,0,False,False,False,False,False,True,0
1,0.0963,545.61,11.39643659,14.71,772,5219.958333,10359,21.1,0,0,0,False,True,False,False,False,False,0
1,0.1461,620.56,11.81303006,8.04,767,5026.0,3884,12.8,2,0,0,False,False,False,False,False,True,0
0,0.1709,211.51,10.81977828,26.52,657,7470.041667,18941,98.7,1,0,0,False,True,False,False,False,False,1
1,0.074,124.24,10.87237073,17.24,782,9089.958333,2765,9.4,1,0,0,False,False,False,False,False,False,0
0,0.1317,183.24,10.6454249,11.83,667,2789.958333,0,0.0,4,0,0,False,False,False,False,True,False,0
1,0.1189,90.38,9.809176873,10.55,727,2430.041667,7226,51.6,0,0,0,False,True,False,False,False,False,0
1,0.1316,607.87,11.38509209,8.71,697,4199.958333,15008,44.8,0,1,0,False,True,False,False,False,False,0
0,0.1412,205.42,10.83958091,9.01,657,5219.958333,4050,34.6,4,3,0,False,False,False,False,False,False,1
1,0.1189,165.82,10.77895629,18.13,722,3150.0,15155,42.3,2,0,0,False,False,False,False,True,False,0
1,0.1461,344.76,12.01370075,17.43,732,4350.0,114393,46.6,2,0,0,False,False,False,False,False,True,0
1,0.1426,480.29,11.60823564,20.04,682,4080.0,48306,86.8,0,0,0,False,True,False,False,False,False,1
